Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Payment_Method
ORD106046,23/03/2024,CUST10872,Monitor,Electronics,North,2,"₹13,705.56",0.1,24670.013361026322,18280.175038531117,Debit Card
ORD106047,20/02/2025,CUST11586,Monitor,Electronics,South,5,"₹10,447.62",0.2,41790.46206613814,40414.55542885125,Cash
ORD106048,07/05/2024,CUST12435,Tablet,Electronics,East,7,"₹20,795.59",0.0,145569.14800680097,114916.82075332574,Net Banking
ORD106049,17/08/2024,CUST11923,,Accessories,East,6,₹832.69,0.1,4496.510759130295,3507.794283128955,Cash
ORD106050,29/10/2024,CUST12399,Smartphone,Electronics,West,4,"₹27,836.71",0.05,105779.49239042445,76067.56948197623,Net Banking
ORD106051,13/04/2024,CUST10859,Keyboard,Accessories,West,5,"₹2,067.12",0.05,9818.827233197935,7897.422177176696,Net Banking
ORD106052,11/10/2024,CUST11697,Smartphone,Electronics,West,3,"₹29,625.17",0.1,79987.9475689578,69835.774327702,Cash
ORD106053,13/07/2024,CUST10541,Tablet,Electronics,South,2,"₹19,488.77",0.1,35079.78551057476,31145.999747250702,Net Banking
ORD106054,12/09/2025,CUST10108,Laptop,Electronics,South,5,"₹74,404.46",0.1,334820.06692575495,307688.1893932625,Debit Card
ORD106055,19/09/2025,CUST11124,Tablet,Electronics,East,4,"₹20,301.59",0.05,77146.05257883467,61999.85675604413,Net Banking
ORD106056,04/01/2024,CUST11981,Printer,Office Equipment,South,2,"₹7,845.88",0.05,14907.16632490712,11079.707432414154,Debit Card
ORD106057,15/03/2025,CUST11041,Laptop,Electronics,West,5,"₹55,721.52",0.0,278607.61138187425,194303.4600429437,Net Banking
ORD106058,12/04/2025,CUST10680,Mouse,Accessories,North,3,₹890.07,0.1,2403.1952253696304,1627.805414631323,Cash
ORD106059,02/10/2024,CUST12461,Laptop,Electronics,South,5,"₹73,157.48",0.0,365787.4058994284,262116.16170026857,Cash
ORD106060,08/12/2024,CUST11007,Headphones,Electronics,West,3,"₹2,137.72",0.05,73110.03616497162,5407.952985962123,Net Banking
ORD106061,30/07/2025,CUST10362,Headphones,Electronics,North,7,"₹2,668.88",,18682.17626290238,14492.615891254514,Net Banking
ORD106062,02/10/2024,CUST10455,Keyboard,Accessories,West,6,"₹1,670.63",,10023.766734871944,7678.788848100975,Net Banking
ORD106063,17/02/2024,CUST10337,Printer,Office Equipment,North,4,"₹8,241.46",0.1,29669.267724837395,21845.40872056603,UPI
ORD106064,28/09/2024,CUST12428,Monitor,Electronics,South,5,"₹12,733.64",0.0,63668.21613665526,48827.27398976753,UPI
ORD106065,04/07/2024,CUST11552,Monitor,Electronics,South,2,"₹12,892.34",0.1,23206.218754047284,16773.330573321164,Credit Card
ORD106066,06/10/2024,CUST10037,Laptop,Electronics,East,7,"₹66,150.80",0.1,416750.02410109557,322048.886550249,Debit Card
ORD106067,16/06/2024,CUST11404,Printer,Office Equipment,South,2,"₹8,196.09",0.0,16392.179349001497,12518.002626292973,Net Banking
ORD106068,19/04/2024,CUST11043,Headphones,Electronics,East,7,"₹2,129.73",,14908.117741825898,9134.3110784946,UPI
ORD106069,20/12/2025,CUST11365,Monitor,Electronics,South,6,"₹12,854.20",0.05,73268.94031191943,53000.10951356649,Credit Card
ORD106070,04/04/2024,CUST12143,Laptop,Electronics,South,2,"₹66,942.48",0.05,127190.71701723905,83649.54686944518,Debit Card
ORD106071,30/05/2025,CUST11030,Headphones,Electronics,South,1,"₹2,441.91",0.1,2197.71870804304,1577.2450458930155,UPI
ORD106072,07/06/2025,CUST10752,Keyboard,Accessories,South,6,"₹1,645.33",0.2,7897.604419047524,6896.593016381263,Debit Card
ORD106073,27/03/2025,CUST10902,Printer,Office Equipment,East,7,"₹9,707.22",0.15,57757.97604665327,53952.05128440242,Net Banking
ORD106074,27/10/2025,CUST11762,Headphones,Electronics,South,6,"₹2,178.17",0.0,13069.028713686637,8820.01492962762,Net Banking
ORD106075,04/01/2024,,Keyboard,Accessories,South,1,"₹1,877.06",0.15,1595.5004039922053,1136.7893937867184,Cash
ORD106076,08/08/2024,CUST11555,Printer,Office Equipment,South,5,"₹9,508.68",0.2,38034.70290607871,33838.24155439682,Net Banking
ORD106077,14/05/2024,CUST11981,Headphones,Electronics,South,3,"₹2,292.44",0.15,5845.729566898204,4552.002929395397,Debit Card
ORD106078,25/02/2025,CUST12477,Headphones,Electronics,South,7,"₹2,487.49",0.0,17412.455794656766,14241.976888689785,Credit Card
ORD106079,08/04/2025,CUST11116,,Electronics,East,6,"₹65,393.89",0.1,353126.99359776784,325720.68138236605,Debit Card
ORD106080,17/10/2025,CUST11166,Printer,Office Equipment,South,6,"₹9,246.46",0.2,44383.01372973392,43710.16596865164,Credit Card
ORD106081,04/10/2024,CUST12243,Laptop,Electronics,East,3,"₹72,823.17",0.0,218469.49611114315,168579.3445547846,Cash
ORD106082,21/06/2024,CUST12006,Smartphone,Electronics,South,3,"₹30,417.74",0.1,82127.88693024976,73420.04129650266,Debit Card
ORD106083,05/11/2025,CUST11239,Smartphone,Electronics,West,6,"₹26,105.87",0.15,133139.91727058342,110471.20507914608,Cash
ORD106084,06/05/2025,CUST10942,Mouse,Accessories,East,1,₹858.14,0.1,772.3281729558887,671.3431019411094,Net Banking
ORD106085,12/07/2025,CUST12258,Headphones,Electronics,South,1,"₹2,596.25",0.0,2596.245135140497,1862.8671684649557,Cash
ORD106086,20/11/2024,CUST11027,Mouse,Accessories,North,1,₹854.95,0.05,812.2005991504774,615.8635414179115,Debit Card
ORD106087,22/11/2024,CUST12310,Keyboard,Accessories,South,4,"₹1,944.69",0.1,7000.875803458381,6385.147278193953,Cash
ORD106088,11/10/2024,CUST11088,Laptop,Electronics,South,1,"₹58,953.16",0.0,58953.15541883835,48430.116389950665,Credit Card
ORD106089,01/07/2025,CUST11398,Headphones,Electronics,East,5,"₹2,232.25",0.05,10603.205720122456,7948.226014094511,Credit Card
ORD106090,02/06/2024,CUST11321,Laptop,Electronics,North,2,"₹59,755.14",0.05,113534.76041334782,103065.93500608952,Cash
ORD106091,13/12/2025,CUST11993,Laptop,Electronics,West,7,"₹72,333.66",0.0,506335.60322315886,380577.81368455716,Cash
ORD106092,08/05/2024,CUST11951,Monitor,Electronics,West,4,"₹12,651.36",0.1,45544.913725673556,37266.29081967924,Cash
ORD106093,02/12/2024,CUST10259,Headphones,Electronics,East,1,"₹2,515.04",,2515.036488639047,1862.21664909104,Cash
ORD106094,17/08/2024,CUST12089,Laptop,Electronics,East,5,"₹61,106.58",0.05,290256.2410737528,249993.78711366546,UPI
ORD106095,14/04/2025,CUST10293,Monitor,Electronics,South,3,"₹13,506.93",0.05,38494.74201782071,35290.02672111327,UPI
ORD106096,11/05/2025,CUST12038,Monitor,Electronics,East,2,"₹13,399.60",0.05,25459.230598725502,21257.54501551128,Cash
ORD106097,01/11/2025,CUST11750,Printer,Office Equipment,North,5,"₹8,728.38",0.1,39277.71552420934,30355.61362643967,Net Banking
ORD106098,30/07/2025,CUST11463,Mouse,Accessories,North,7,₹968.24,0.1,6099.883247877955,5047.345614738888,UPI
ORD106099,30/06/2024,CUST10127,Monitor,Electronics,East,7,"₹13,488.83",0.2,75537.44854239497,64774.963645313495,UPI
ORD106100,30/05/2024,CUST12134,Monitor,Electronics,North,4,"₹11,328.07",0.1,40781.06020100176,35480.85874736727,Debit Card
ORD106101,09/10/2025,CUST11778,Laptop,Electronics,West,6,"₹61,660.01",0.05,351462.0438941629,325483.9606851285,Credit Card
ORD106102,22/12/2024,CUST11451,Monitor,Electronics,East,2,"₹12,164.90",0.05,23113.315042442253,20490.137648058637,Cash
ORD106103,12/03/2024,CUST10576,Keyboard,Accessories,East,6,"₹1,750.52",0.1,9452.796973159795,7692.147719420773,Credit Card
ORD106104,25/08/2025,CUST11931,Laptop,Electronics,West,7,"₹70,098.85",0.05,466157.3639792369,341429.19002595526,Credit Card
ORD106105,18/04/2025,CUST10586,Printer,Office Equipment,South,4,"₹9,099.71",0.05,34578.904537741655,26453.438055630726,UPI
ORD106106,19/01/2024,CUST11087,Keyboard,Accessories,West,4,"₹1,644.40",0.05,6248.727401088962,4528.992793824246,Cash
ORD106107,25/07/2025,CUST10900,Tablet,Electronics,North,4,"₹21,052.16",0.1,75787.76146821385,73906.38186902957,Cash
ORD106108,19/03/2025,CUST11045,Headphones,Electronics,West,1,"₹2,628.43",0.1,2365.5863603856424,1725.6543331527366,Net Banking
ORD106109,24/03/2025,CUST12311,,Electronics,North,7,"₹19,052.67",0.2,106694.92965160702,110260.26686273617,Net Banking
ORD106110,23/09/2025,CUST11927,Headphones,Electronics,North,6,"₹2,381.63",0.05,13575.264673743282,10231.704623662743,Debit Card
ORD106111,27/12/2024,CUST11776,Printer,Office Equipment,East,7,"₹7,693.46",,53854.21650912059,42139.33809318099,UPI
ORD106112,02/12/2024,CUST11720,Keyboard,Accessories,East,1,"₹1,973.27",0.1,1775.9413407720479,1693.837830620226,Debit Card
ORD106113,26/03/2025,CUST11878,Mouse,Accessories,South,6,₹796.64,0.15,4062.870536016918,3660.3325704024714,UPI
ORD106114,24/05/2024,CUST11834,Smartphone,Electronics,North,3,"₹26,194.84",0.1,70726.07471668841,60723.240119351525,Cash
ORD106115,20/04/2024,CUST11957,Printer,Office Equipment,South,6,"₹9,773.80",0.2,46914.24549599494,35776.93696585007,Net Banking
ORD106116,07/09/2025,CUST10122,Smartphone,Electronics,South,7,"₹26,305.56",0.15,156518.09249270617,117125.48787164318,Debit Card
ORD106117,06/06/2024,CUST12079,Laptop,Electronics,North,7,"₹68,593.12",0.0,480151.83708413935,360759.4155075528,Cash
ORD106118,03/01/2025,CUST10776,Monitor,Electronics,West,7,"₹11,567.51",0.05,76923.93400367866,56986.882627306106,Credit Card
ORD106119,16/07/2024,CUST10425,Tablet,Electronics,West,1,"₹24,123.22",,24123.216428865006,18588.35333513455,Net Banking
ORD106120,17/06/2024,CUST10484,Printer,Office Equipment,South,3,"₹8,143.70",0.1,21987.985645205415,17287.168787629682,Credit Card
ORD106121,12/03/2025,CUST12354,Tablet,Electronics,South,3,"₹19,257.15",0.2,46217.16644515145,37493.05220435429,Cash
ORD106122,08/08/2025,CUST12065,Keyboard,Accessories,North,4,"₹1,653.34",0.2,5290.688077477833,5443.403749822376,Credit Card
ORD106123,18/11/2024,CUST10992,Printer,Office Equipment,North,7,"₹10,166.76",0.05,67608.98455001913,59541.4286281921,Net Banking
ORD106124,11/04/2024,CUST12280,Monitor,Electronics,North,5,"₹13,184.84",0.2,52739.342013566165,57423.18995069213,Net Banking
ORD106125,27/06/2024,CUST11404,Monitor,Electronics,South,4,"₹11,228.83",0.05,42669.57036569125,29473.570071893853,Cash
ORD106126,30/04/2024,CUST12104,Smartphone,Electronics,West,6,"₹27,355.03",0.0,164130.1636243316,112792.01393887472,UPI
ORD106127,06/10/2025,CUST12025,Tablet,Electronics,East,2,"₹19,735.16",0.15,33549.76598198879,26785.449627104583,Credit Card
ORD106128,21/08/2024,CUST10624,Headphones,Electronics,North,5,"₹2,290.90",0.2,9163.610218087182,9855.817690033366,Net Banking
ORD106129,29/09/2024,CUST12131,Smartphone,Electronics,South,4,"₹27,345.40",0.1,98443.4237669149,83925.63783632769,Debit Card
ORD106130,21/02/2024,CUST12418,Headphones,Electronics,South,2,"₹2,791.14",0.0,5582.281802739663,4791.166754331523,Credit Card
ORD106131,21/11/2024,CUST11265,Keyboard,Accessories,West,5,"₹1,540.79",0.1,6933.565757324923,6542.92291752226,UPI
ORD106132,29/10/2025,CUST10809,Headphones,Electronics,East,6,"₹2,785.09",0.15,14203.968599260155,11174.000709299406,Credit Card
ORD106133,26/10/2024,CUST11361,Headphones,Electronics,East,6,"₹2,156.07",0.15,10995.949509389235,9311.511913963912,Net Banking
ORD106134,20/04/2025,CUST12107,Headphones,Electronics,North,6,"₹2,745.13",0.05,15647.218900445114,11790.005000228193,UPI
ORD106135,12/05/2024,CUST11023,Keyboard,Accessories,South,6,"₹1,759.90",0.05,10031.449993767203,7775.245319806549,Debit Card
ORD106136,14/04/2024,CUST10118,Mouse,Accessories,South,4,₹785.85,0.1,2829.043799088185,2764.1517653074447,Debit Card
ORD106137,18/06/2025,CUST10123,Mouse,Accessories,West,1,₹980.73,0.0,980.7314059419649,636.1578981837654,UPI
ORD106138,17/02/2024,CUST11893,Smartphone,Electronics,West,7,"₹27,807.96",0.2,155724.5613133674,158893.99974509038,Credit Card
ORD106139,23/11/2024,CUST11619,Headphones,Electronics,North,4,"₹2,783.52",0.0,11134.084157862695,7390.077573033402,Debit Card
ORD106140,19/08/2024,CUST10548,Mouse,Accessories,North,5,₹968.11,0.1,4356.493049862289,3906.462152491754,Debit Card
ORD106141,12/01/2024,CUST11693,Smartphone,Electronics,East,1,"₹34,335.93",0.2,27468.747405364535,22550.44771335502,Debit Card
ORD106142,22/01/2025,CUST10776,Laptop,Electronics,South,7,"₹71,471.52",0.1,450270.58461400634,374016.4514325036,Credit Card
ORD106143,04/12/2025,CUST11182,Headphones,Electronics,East,7,"₹2,305.72",0.15,13719.040262881957,12701.84427699044,Debit Card
ORD106144,20/02/2024,CUST10513,Mouse,Accessories,South,7,₹875.49,0.0,6128.416728680915,4418.135591664504,Debit Card
ORD106145,18/08/2025,CUST10120,Mouse,Accessories,South,2,₹953.09,0.05,1810.8713446702109,1659.3789032020206,Net Banking
ORD106146,28/01/2025,CUST12258,Smartphone,Electronics,North,6,"₹28,344.58",0.15,144557.38149300005,135638.01773054712,Net Banking
ORD106147,12/06/2025,CUST11414,Mouse,Accessories,South,5,₹912.56,0.2,3650.2239081405382,2938.667590731884,Net Banking
ORD106148,11/03/2024,,Smartphone,Electronics,West,2,"₹27,638.82",0.1,49749.883324909046,38926.498401477555,Credit Card
ORD106149,26/09/2025,CUST10257,Mouse,Accessories,EAST,4 units,₹944.00,0.0,3775.986929973557,2597.5608946326847,Cash
ORD106150,09/01/2024,CUST10993,Keyboard,Accessories,North,4,"₹1,714.75",0.0,6859.009399548426,4682.92340600641,Credit Card
ORD106151,24/10/2025,CUST11135,Smartphone,Electronics,South,5,"₹25,996.60",0.2,103986.40938013484,85696.58500707879,Credit Card
ORD106152,25/04/2025,CUST10083,Headphones,Electronics,East,1,"₹2,850.83",0.1,2565.7474920838295,1858.744948009468,Credit Card
ORD106153,03/09/2024,CUST11996,Tablet,Electronics,East,4,"₹24,269.76",0.0,97079.05421847795,81900.2516857534,Net Banking
ORD106154,06/01/2024,CUST12469,Monitor,Electronics,West,,"₹11,293.38",0.1,50820.21171626283,49522.24046733956,Debit Card
ORD106155,22/03/2025,CUST10567,Mouse,Accessories,East,6,₹800.00,0.0,4799.99217630787,3095.074350680233,Credit Card
ORD106156,04/03/2024,CUST12186,Mouse,Accessories,West,6,₹963.51,0.0,5781.066400689808,4749.446522403859,Credit Card
ORD106157,20/03/2025,CUST12297,Laptop,Electronics,West,5,"₹59,553.12",,297765.59622329404,197631.02923982692,Credit Card
ORD106158,18/07/2025,CUST11037,Printer,Office Equipment,West,5,"₹9,284.73",0.1,41781.26699584898,34635.16363359334,Credit Card
ORD106159,14/07/2024,CUST11770,Headphones,Electronics,North,1,"₹2,709.31",0.0,2709.3093462572315,1775.1347407356448,Credit Card
ORD106160,23/06/2024,CUST11112,Tablet,Electronics,South,6,"₹20,498.00",0.2,98390.38799198138,83128.91886877877,UPI
ORD106161,11/06/2024,CUST10643,Monitor,Electronics,South,3,"₹11,224.69",,33674.07565935096,24076.77336087789,Debit Card
ORD106162,13/06/2024,CUST10710,Keyboard,Accessories,North,4,"₹1,563.27",0.2,5002.466684541505,4986.286230812691,Net Banking
ORD106163,24/03/2024,CUST10574,Headphones,Electronics,East,4,"₹2,364.89",0.15,8040.612801708608,6931.28159996931,Credit Card
ORD106164,01/07/2024,CUST12467,Tablet,Electronics,North,7,"₹22,643.18",,158502.23936307503,131052.0718881594,Credit Card
ORD106165,26/04/2025,CUST10186,Laptop,Electronics,East,3,"₹58,288.04",0.0,174864.11432529642,109647.82285299066,Credit Card
ORD106166,08/08/2024,CUST11102,Printer,Office Equipment,South,3,"₹10,223.32",0.2,24535.976507045605,23312.792387473335,Debit Card
ORD106167,24/07/2025,CUST12184,Smartphone,Electronics,South,6,"₹32,001.74",0.05,182409.9271210527,120943.10004165511,Debit Card
ORD106168,21/08/2025,CUST11259,Printer,Office Equipment,North,5,"₹8,200.53",0.0,41002.66197813874,25954.053792580395,Net Banking
ORD106169,09/07/2025,CUST10157,Laptop,Electronics,South,3,"₹65,597.03",0.0,196791.07533870492,135095.6955072472,Net Banking
ORD106170,28/01/2025,CUST10929,Laptop,Electronics,South,3,"₹62,883.10",0.0,188649.29171883094,118734.63720164688,Credit Card
ORD106171,18/08/2024,CUST11565,Laptop,Electronics,West,6,"₹62,705.89",0.15,319800.02147246886,307432.5752401188,Net Banking
ORD106172,09/11/2025,CUST10297,Keyboard,Accessories,North,6,"₹1,832.39",0.2,8795.489413586674,8158.583112291936,Net Banking
ORD106173,29/05/2024,CUST11878,Headphones,Electronics,North,2,"₹2,206.11",0.0,4412.225988482425,3443.6348172180597,Net Banking
ORD106174,05/12/2024,CUST11654,Keyboard,Accessories,South,3,"₹1,646.27",0.2,3951.046459103418,3041.0885474469,Net Banking
ORD106175,27/11/2024,CUST10637,Tablet,Electronics,East,6,"₹19,687.89",0.15,100408.23905507266,78312.01265245001,Cash
ORD106176,28/06/2025,CUST11991,Laptop,Electronics,West,1,"₹58,642.59",0.0,58642.59428996173,43777.965917919755,Debit Card
ORD106177,03/02/2025,CUST10951,Keyboard,Accessories,West,2,"₹1,883.82",0.15,3202.4896173058023,2347.097274553529,Cash
ORD106178,06/08/2025,CUST10972,Mouse,Accessories,East,2,"₹1,033.96",0.0,2067.9290393892793,1333.739409586474,Debit Card
ORD106179,01/11/2025,CUST10734,Monitor,Electronics,South,4,"₹12,543.98",0.05,47667.13165719246,30412.975795635975,UPI
ORD106180,12/10/2024,CUST10947,Printer,Office Equipment,East,4,"₹10,308.75",0.1,37111.51263438817,35264.87625317084,Credit Card
ORD106181,30/09/2025,CUST12004,Mouse,Accessories,South,3,₹920.79,,2762.3759580277338,1990.9739076107087,
ORD106182,03/05/2024,CUST10045,Laptop,Electronics,East,1,"₹60,774.52",0.0,60774.51808200708,37230.817605509445,Credit Card
ORD106183,30/10/2025,CUST12488,Keyboard,Accessories,EAST,5,"₹2,001.04",0.05,9504.961890071165,7293.184374456422,Debit Card
ORD106184,09/05/2024,CUST11906,Monitor,Electronics,,6,"₹10,441.89",0.1,56386.19489031421,53160.478149315015,Credit Card
ORD106185,12/09/2025,CUST12426,Smartphone,Electronics,West,2,"₹26,421.85",0.15,44917.14745773357,34516.75385592592,Cash
ORD106186,11/10/2024,CUST11654,Printer,Office Equipment,West,5,"₹10,208.59",,51042.929519837475,34025.3300242046,Cash
ORD106187,05/12/2025,CUST10173,Smartphone,Electronics,West,6,"₹31,351.67",0.1,169299.0006885926,164601.01176872052,Credit Card
ORD106188,04/04/2024,CUST11884,Laptop,Electronics,South,4,"₹73,364.76",0.2,234767.23029141838,246239.92333049318,UPI
ORD106189,05/12/2024,CUST11694,Smartphone,Electronics,South,5,"₹26,695.98",0.1,120131.90406450046,100588.80956099577,Credit Card
ORD106190,20/10/2025,CUST11169,Tablet,Electronics,South,2,"₹23,770.52",0.0,47541.04458696111,31000.731546007722,Cash
ORD106191,04/02/2024,CUST11462,Keyboard,Accessories,South,7,"₹1,656.80",0.1,10437.82515289586,7671.418187353384,UPI
ORD106192,12/07/2024,CUST10842,Tablet,Electronics,North,7,"₹20,966.14",0.05,139424.81514894258,123458.22340933737,Credit Card
ORD106193,02/03/2024,CUST12325,Monitor,Electronics,South,5,"₹13,436.37",0.15,57104.568059449935,53016.53828625096,Net Banking
ORD106194,22/08/2024,CUST12223,Laptop,Electronics,West,7,"₹63,269.48",0.05,420742.03741743934,309251.7429155101,Credit Card
ORD106195,11/10/2024,CUST11444,Monitor,Electronics,North,5,"₹12,613.93",0.05,59916.1758077895,38300.374853917856,Net Banking
ORD106196,27/03/2025,CUST12390,Smartphone,Electronics,West,5,"₹33,485.48",,167427.42244088306,106833.09787189866,Cash
ORD106197,07/07/2024,CUST11143,Keyboard,Accessories,North,6,"₹2,000.27",,12001.631527924674,9651.5226362685,Credit Card
ORD106198,25/04/2024,CUST10514,Headphones,Electronics,North,1,"₹2,131.68",0.1,1918.5123963307387,1666.2270297140672,Debit Card
ORD106199,04/05/2024,CUST11122,Printer,Office Equipment,West,2,"₹8,077.18",0.15,13731.208115351406,11315.468186930897,Debit Card
ORD106200,16/11/2025,CUST12296,Monitor,Electronics,East,2,"₹13,507.04",,27014.075801776788,20685.985850771987,Net Banking
ORD106201,26/11/2025,CUST12134,Headphones,Electronics,South,5,"₹2,546.81",0.0,12734.059506208478,10332.837109430968,Net Banking
ORD106202,10/06/2024,CUST10053,Printer,Office Equipment,North,2,"₹8,946.54",0.1,16103.771945955097,13961.459841859032,Debit Card
ORD106203,22/05/2024,CUST11680,Keyboard,Accessories,North,3,"₹1,565.24",0.05,4460.931843878064,3132.3394497800646,UPI
ORD106204,09/02/2024,CUST12010,Smartphone,Electronics,North,4,"₹25,725.47",0.2,82321.5045389986,89156.37381957886,Debit Card
ORD106205,01/12/2025,CUST10185,Monitor,Electronics,North,6,"₹13,632.29",0.0,81793.75831958234,49617.3986000096,Credit Card
ORD106206,30/05/2025,CUST11412,Headphones,Electronics,East,4,"₹2,480.39",0.15,8433.320260387602,7498.285037949989,Debit Card
ORD106207,09/07/2025,CUST12333,Mouse,Accessories,West,1,₹977.33,0.0,977.3326751862436,647.5090500694971,UPI
ORD106208,31/07/2024,CUST10930,Keyboard,Accessories,South,5,"₹1,648.80",0.1,7419.603385839224,6579.586906218257,Credit Card
ORD106209,12/04/2025,CUST11696,Mouse,Accessories,North,3,₹829.01,0.2,1989.622625214949,1883.4402452520726,Cash
ORD106210,13/02/2024,CUST10958,Printer,Office Equipment,West,1,"₹9,162.69",0.0,9162.689365064356,5999.700593303916,Cash
ORD106211,08/05/2025,CUST10387,Mouse,Accessories,East,5,"₹1,001.53",,5007.634878665362,3713.90557978597,Cash
ORD106212,27/02/2025,CUST10997,Headphones,Electronics,South,2,"₹2,341.43",0.0,4682.869903406893,3491.2060449024843,Cash
ORD106213,29/08/2024,CUST11173,Smartphone,Electronics,West,4,"₹28,459.20",0.1,102453.11947368861,81698.90035234932,Net Banking
ORD106214,02/06/2025,CUST11067,Keyboard,Accessories,East,7,"₹1,827.34",0.15,10872.668747883803,7825.8684772725155,Credit Card
ORD106215,16/04/2025,CUST10626,Monitor,Electronics,East,2,"₹10,344.02",0.0,20688.04011672765,13610.61255295295,Credit Card
ORD106216,16/11/2024,CUST12364,Headphones,Electronics,,7,"₹2,409.07",0.1,15177.151150458909,14692.639395852902,UPI
ORD106217,16/05/2024,CUST11478,Tablet,Electronics,South,4,"₹22,371.47",0.1,80537.2814578867,58414.340496302415,Debit Card
ORD106218,18/01/2024,CUST11598,Printer,Office Equipment,East,7,"₹7,663.03",0.1,48277.1039063804,39075.14822615314,Cash
ORD106219,15/11/2025,CUST11390,Monitor,Electronics,East,6,"₹12,496.81",0.15,63733.74457516701,51161.798356905805,Debit Card
ORD106220,24/07/2024,CUST10871,Mouse,Accessories,East,6,₹778.76,0.05,4438.928945380149,3793.7298230188076,UPI
ORD106221,08/08/2024,CUST12425,Printer,Office Equipment,South,2,"₹9,593.89",0.05,18228.389258223724,14618.49168106981,Debit Card
ORD106222,12/05/2025,CUST11040,Laptop,Electronics,South,6,"₹70,882.73",0.0,425296.3799276782,340370.7827007188,Net Banking
ORD106223,05/07/2024,CUST10137,Headphones,Electronics,South,3,"₹2,754.10",,8262.28820506647,6430.980920342065,UPI
ORD106224,01/10/2024,CUST11119,Mouse,Accessories,North,7,₹946.81,0.05,6296.31834580347,4911.365272330501,Cash
ORD106225,03/06/2025,CUST11125,Monitor,Electronics,West,7 units,"₹12,221.65",0.05,81274.00027359652,74342.1296966864,UPI
ORD106226,10/03/2025,CUST10972,Tablet,Electronics,East,5,"₹20,729.91",0.0,103649.52930896933,82597.40943198289,Cash
ORD106227,24/04/2025,CUST10457,Monitor,Electronics,East,7,"₹11,728.61",0.15,69785.22585169744,65094.93658309093,Debit Card
ORD106228,04/01/2024,CUST11197,Laptop,Electronics,West,,"₹56,947.59",0.1,205011.33520352,180713.9577654116,
ORD106229,25/11/2024,CUST10055,Monitor,Electronics,South,1,"₹12,745.57",0.0,12745.565606630164,9313.209729927526,UPI
ORD106230,12/12/2024,CUST10875,Monitor,Electronics,East,7,"₹10,288.86",0.2,57617.63685957509,56173.754126854794,Debit Card
ORD106231,06/04/2025,CUST11945,Tablet,Electronics,East,4,"₹21,428.68",,85714.73903178771,65937.00867394543,Debit Card
ORD106232,20/04/2024,CUST11776,Smartphone,Electronics,East,1,"₹30,055.90",0.2,24044.71705204845,25509.083365916573,Cash
ORD106233,26/04/2024,CUST11894,Smartphone,Electronics,East,1,"₹31,350.81",0.1,28215.725095828075,27403.055395925927,Net Banking
ORD106234,10/07/2025,CUST10377,Smartphone,Electronics,North,6,"₹28,588.79",0.05,162956.10312915224,126119.60735289681,UPI
ORD106235,06/05/2025,CUST12335,Keyboard,Accessories,West,7,"₹1,769.11",0.0,12383.738008320954,9513.569690406115,UPI
ORD106236,15/08/2025,CUST10470,Printer,Office Equipment,East,5,"₹9,235.92",0.05,43870.59735314846,31460.944010717383,Net Banking
ORD106237,16/07/2024,CUST11470,Keyboard,Accessories,West,4,"₹2,028.51",0.1,7302.651793382855,6789.205066570401,UPI
ORD106238,29/12/2025,CUST12420,Tablet,Electronics,North,3,"₹23,135.02",0.0,69405.04819718246,55453.93607401854,Net Banking
ORD106239,18/07/2024,CUST10639,Tablet,Electronics,South,3,"₹20,379.27",0.1,55024.02105380293,52500.0041010591,Debit Card
ORD106240,20/04/2025,CUST10234,Keyboard,Accessories,South,3,"₹1,987.52",0.1,5366.310358833844,4587.609978342883,Credit Card
ORD106241,28/04/2024,CUST10907,Keyboard,Accessories,North,2,"₹1,559.73",0.15,2651.549185114589,2490.6538572896316,Debit Card
ORD106242,01/11/2025,CUST10033,Smartphone,Electronics,West,1,"₹27,950.69",0.0,27950.691557862025,17515.04655381826,Credit Card
ORD106243,30/08/2024,CUST11511,Printer,Office Equipment,South,4,"₹7,942.01",0.2,25414.43141392211,24457.706704253127,Cash
ORD106244,08/08/2025,CUST11943,Tablet,Electronics,West,2,"₹21,650.46",0.1,38970.819048311474,30548.79167795854,Credit Card
ORD106245,29/08/2024,CUST11571,Tablet,Electronics,South,2,"₹22,903.72",0.1,41226.69502615194,34001.29414612658,UPI
ORD106246,31/07/2025,CUST10616,Printer,Office Equipment,East,2,"₹9,083.69",,18167.374734873498,12561.6547950206,Cash
ORD106247,27/11/2024,CUST10106,Headphones,Electronics,East,6,"₹2,733.45",0.0,16400.679909620972,11159.50592980251,Debit Card
ORD106248,15/02/2024,CUST10795,Smartphone,Electronics,East,5,"₹30,607.39",0.2,122429.57391613464,126990.27961448977,Net Banking
ORD106249,19/05/2024,CUST12276,Tablet,Electronics,East,4,"₹20,235.60",0.2,64753.92590494777,61203.30931595912,Credit Card
ORD106250,13/05/2025,CUST10912,Monitor,Electronics,West,5,"₹12,131.12",,60655.59350103168,40693.79153456333,Cash
ORD106251,20/05/2024,CUST12315,Printer,Office Equipment,North,4,"₹9,635.82",0.05,36616.12249092546,31400.442552300876,Net Banking
ORD106252,19/07/2024,CUST12423,Mouse,Accessories,East,4,₹900.80,0.0,3603.189633399547,2237.3813085594966,Debit Card
